MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
9.8,20.8,0.0,4.6,10.0,W,35,W,ESE,22,75,52,5,4,19.6,No,No
9.6,22.0,0.0,1.6,10.1,SW,31,W,WSW,20,76,34,5,4,21.6,No,No
10.5,17.7,0.0,3.8,6.9,W,41,SSW,SSW,22,63,63,5,4,16.9,No,Yes
10.1,18.0,4.4,3.4,9.1,SSW,44,W,S,26,62,45,5,4,17.6,Yes,No
8.2,16.4,0.2,3.8,3.9,W,56,WNW,W,9,64,37,5,4,14.8,No,No
7.9,16.7,0.0,2.2,10.2,WSW,43,W,WSW,26,51,27,5,4,16.2,No,No
9.9,21.0,0.0,4.0,9.3,SW,41,W,W,13,69,40,5,4,19.8,No,No
10.8,17.9,0.0,3.4,10.0,WSW,52,W,WSW,28,50,33,5,4,16.2,No,No
7.3,19.2,0.0,4.8,9.8,WSW,41,W,W,24,58,36,5,4,19.0,No,No
7.3,19.6,0.0,5.0,10.2,W,30,W,ENE,17,69,48,5,4,17.5,No,No
7.9,20.2,0.0,2.2,9.9,W,30,W,S,22,72,59,5,4,18.9,No,No
8.5,20.8,0.0,2.8,9.3,W,28,W,E,19,74,58,5,4,19.4,No,Yes
11.5,20.5,2.6,1.8,6.8,N,26,W,ENE,15,83,70,5,4,19.3,Yes,No
11.3,21.2,0.0,3.8,9.4,WNW,20,W,E,15,91,69,5,4,19.8,No,No
12.1,23.3,0.0,1.0,9.9,W,22,WNW,E,17,80,56,5,4,20.9,No,No
12.4,21.6,0.0,3.4,7.3,NNE,26,W,NE,13,79,59,5,4,20.6,No,No
13.9,22.9,1.0,3.4,7.6,NW,52,NW,NW,15,81,37,5,4,22.4,No,No
12.1,18.8,0.0,6.6,3.9,WNW,39,WNW,SSE,7,57,75,5,4,15.5,No,Yes
11.1,14.2,12.0,1.4,1.8,SW,69,SSW,SSW,33,72,69,5,4,13.9,Yes,Yes
10.7,19.6,9.4,1.6,4.1,SW,39,W,S,20,63,51,5,4,19.3,Yes,No
8.8,18.3,0.0,2.4,7.2,W,31,W,S,22,69,62,5,4,16.2,No,No
8.5,17.4,0.0,3.2,3.1,SSE,37,W,S,22,75,67,5,4,16.8,No,No
10.2,17.0,0.0,0.6,0.0,S,31,W,SSW,20,82,77,5,4,16.7,No,Yes
11.2,17.9,36.0,4.4,0.0,ESE,94,SSE,SSE,30,89,91,5,4,14.0,Yes,Yes
13.9,19.9,65.2,4.8,0.7,E,70,ESE,ESE,39,81,62,5,4,19.6,Yes,Yes
16.1,21.0,4.6,4.6,0.7,ESE,54,SE,ESE,22,65,63,5,4,18.7,Yes,Yes
13.7,19.8,2.6,3.2,7.6,SE,37,S,SE,11,73,75,5,4,18.2,Yes,No
10.6,20.4,0.0,1.2,8.8,W,28,WNW,WNW,20,85,58,5,4,18.5,No,No
11.1,18.7,0.0,2.8,2.5,SSW,26,WNW,W,13,73,62,5,4,18.3,No,Yes
10.5,17.7,1.4,3.0,9.2,W,39,W,W,20,68,47,5,4,16.5,Yes,No
9.3,17.7,0.0,2.0,7.4,WSW,48,NW,SSE,7,57,62,5,4,15.0,No,No
7.0,15.0,0.0,4.0,7.3,W,39,W,W,13,71,38,5,4,14.0,No,No
8.2,14.1,0.0,1.8,9.9,W,67,WNW,W,22,46,28,5,4,13.1,No,No
7.5,16.4,0.0,3.6,9.9,W,54,WNW,W,22,54,40,5,4,15.2,No,No
8.9,15.7,0.0,4.8,4.6,SW,56,W,SW,19,58,60,5,4,14.2,No,Yes
9.9,15.7,7.8,0.2,6.1,SE,54,SSW,SSW,20,86,80,5,4,13.8,Yes,Yes
11.6,15.7,18.2,4.8,0.3,S,57,SSE,SSE,28,89,67,5,4,15.3,Yes,Yes
12.8,16.7,23.4,2.4,0.0,SSE,50,SSW,SE,17,92,62,5,4,16.3,Yes,Yes
13.7,17.8,10.4,3.4,0.3,SSE,67,SE,SSE,22,81,78,5,4,15.4,Yes,Yes
14.1,18.4,13.8,6.0,0.2,ESE,69,SSE,SE,37,85,63,5,4,17.4,Yes,Yes
14.0,17.1,4.2,3.6,1.3,ESE,54,SSE,SSW,31,71,68,5,4,16.3,Yes,Yes
8.2,18.3,4.2,1.4,9.5,W,70,WNW,WSW,9,82,40,5,4,15.5,Yes,No
9.9,17.7,0.0,3.6,9.8,W,54,W,W,17,51,39,5,4,17.0,No,No
8.3,18.4,0.0,2.8,9.7,W,30,W,WNW,19,69,39,5,4,17.7,No,No
9.3,19.6,0.0,3.4,9.7,NW,35,WSW,WNW,11,64,38,5,4,18.6,No,No
11.8,20.7,0.0,5.0,6.8,W,78,N,WSW,20,54,37,5,4,18.5,No,No
9.6,16.3,0.0,4.6,9.2,WSW,54,WNW,WSW,19,47,30,5,4,15.7,No,No
9.8,20.5,0.0,3.8,9.4,SW,50,W,WSW,9,59,36,5,4,19.5,No,No
8.1,18.6,0.0,3.4,9.8,W,26,W,NE,20,69,40,5,4,17.6,No,No
7.7,19.6,0.0,2.4,9.5,W,26,W,E,19,79,53,5,4,18.2,No,No
7.8,20.7,0.0,1.8,9.7,W,22,W,W,13,83,39,5,4,20.5,No,No
7.5,20.0,0.0,2.6,9.6,W,33,WNW,SSE,28,66,51,5,4,19.1,No,No
9.0,16.6,0.0,2.6,0.7,SSE,43,W,S,20,86,62,5,4,16.3,No,Yes
10.7,18.0,2.8,2.0,2.6,ESE,43,SSE,S,17,74,87,5,4,14.6,Yes,No
12.1,18.1,0.4,1.6,0.7,SSE,30,S,SSE,7,76,59,5,4,16.2,No,No
10.8,16.6,0.4,2.6,1.9,SSE,33,WNW,SSW,19,91,67,5,4,16.2,No,Yes
11.3,19.3,2.6,1.4,9.6,W,24,W,E,11,91,57,5,4,18.9,Yes,No
8.6,20.7,0.0,3.0,8.1,N,39,WNW,N,17,90,43,5,4,19.8,No,No
10.1,20.4,0.2,4.4,6.9,NW,50,NNW,NW,28,50,55,5,4,18.6,No,No
12.2,17.1,0.0,4.8,9.8,W,65,WNW,W,28,36,27,5,4,16.5,No,No
10.9,17.6,0.0,5.6,9.4,WNW,52,NW,NW,20,44,30,5,4,17.0,No,No
11.1,17.6,0.0,5.4,10.0,W,70,W,WSW,44,45,28,5,4,16.0,No,No
5.5,17.0,0.0,4.0,9.9,WSW,50,WNW,W,19,59,29,5,4,16.6,No,No
6.4,17.0,0.0,4.0,10.0,WSW,52,WNW,WSW,24,49,32,5,4,16.4,No,No
6.1,16.4,0.0,3.8,10.0,W,80,W,NW,26,44,29,5,4,15.9,No,No
9.2,17.9,0.0,4.0,10.0,SW,46,WSW,W,22,41,23,5,4,17.3,No,No
6.9,18.9,0.0,3.2,9.4,WSW,48,W,WNW,19,56,31,5,4,18.5,No,No
9.5,12.3,0.0,3.8,0.0,WSW,48,W,W,20,54,48,5,4,11.9,No,No
8.2,15.6,0.0,2.8,9.9,SW,44,W,S,19,56,35,5,4,14.6,No,No
5.6,13.2,0.8,2.0,0.6,S,39,W,S,26,64,84,5,4,12.7,No,Yes
7.5,16.3,9.0,1.4,4.4,ENE,26,W,E,13,94,62,5,4,14.8,Yes,Yes
10.4,16.1,2.2,1.4,0.7,W,17,W,ESE,11,95,86,5,4,14.5,Yes,Yes
9.6,20.3,1.4,1.0,7.0,SW,39,W,WNW,22,90,49,5,4,18.5,Yes,No
7.4,14.7,0.6,3.2,5.1,W,56,W,W,22,63,72,5,4,10.3,No,Yes
8.7,18.5,76.8,4.8,1.6,S,70,SSW,SSW,24,91,83,5,4,15.0,Yes,Yes
11.1,13.3,39.2,6.4,0.0,WSW,56,SW,SW,22,94,92,5,4,11.4,Yes,Yes
11.3,13.9,88.2,4.8,0.0,S,46,SE,WSW,19,88,95,5,4,11.5,Yes,Yes
8.7,15.6,57.4,5.6,2.7,SSW,41,W,SSW,22,89,67,5,4,14.5,Yes,Yes
6.4,15.4,2.0,2.8,4.7,W,33,W,W,22,79,46,5,4,13.8,Yes,No
8.3,19.1,0.6,1.6,6.0,NW,33,WNW,SSE,13,73,53,5,4,16.7,No,No
7.0,18.4,0.6,0.4,8.3,WSW,35,WNW,SW,19,74,32,5,4,18.0,No,No
8.1,17.3,0.2,3.0,8.7,S,39,WNW,S,19,70,59,5,4,16.3,No,No
7.1,20.4,0.0,1.8,10.2,W,28,W,N,22,83,41,5,4,19.6,No,No
7.3,20.0,0.0,3.6,10.4,WNW,22,WNW,ENE,17,75,32,5,4,19.0,No,No
7.1,20.2,0.0,2.8,9.7,NNE,24,W,SE,17,78,43,5,4,18.8,No,No
7.4,21.4,0.0,3.4,8.7,W,28,WNW,S,15,65,31,5,4,21.1,No,No
9.7,22.7,0.0,2.4,9.6,NNE,26,W,E,15,73,53,5,4,19.3,No,No
9.9,22.1,0.0,3.8,9.8,W,24,WNW,NE,19,72,37,5,4,21.7,No,No
12.5,25.7,0.0,2.8,5.2,W,26,W,ENE,13,72,41,5,4,23.0,No,No
12.0,23.5,0.0,4.8,10.2,W,41,WNW,NE,15,73,50,5,4,23.0,No,No
11.3,25.2,0.0,5.4,10.1,NNW,33,W,NNW,6,66,30,5,4,24.7,No,No
12.7,24.0,0.0,5.8,7.7,WSW,37,W,NNE,0,57,44,5,4,21.7,No,No
13.7,19.5,0.6,5.0,4.3,NW,35,NNW,N,9,84,77,5,4,16.7,No,Yes
9.4,18.3,4.4,2.0,9.1,W,33,W,W,17,66,43,5,4,15.9,Yes,No
7.8,17.1,0.0,3.8,2.8,WSW,33,W,W,19,69,37,5,4,16.1,No,No
7.8,18.5,0.0,0.8,9.8,WSW,39,WNW,WNW,9,58,39,5,4,16.5,No,No
7.3,18.5,0.0,4.8,6.7,W,33,W,S,15,58,47,5,4,16.9,No,Yes
10.3,17.3,13.0,6.2,2.7,SSW,41,SW,SSW,22,74,83,5,4,14.2,Yes,Yes
8.3,18.9,2.6,1.2,7.8,W,28,W,E,20,78,51,5,4,17.2,Yes,No
10.3,16.5,1.0,2.2,0.8,S,24,W,E,7,89,71,5,4,15.7,No,No
9.4,17.8,0.6,1.6,5.1,W,26,WNW,ESE,17,78,58,5,4,17.2,No,No
10.6,17.9,0.0,2.4,8.2,ESE,24,W,ENE,13,85,62,5,4,17.5,No,No
10.2,16.9,0.0,2.0,1.1,NNE,52,W,N,17,91,80,5,4,15.2,No,Yes
10.9,18.9,5.6,2.2,9.7,NNW,50,NW,W,28,69,27,5,4,17.9,Yes,No
8.6,17.4,0.8,4.2,0.7,SE,78,W,SSE,28,85,74,5,4,16.2,No,Yes
8.9,19.5,20.2,3.8,9.7,SSE,56,SSE,SE,24,57,47,5,4,18.7,Yes,Yes
12.3,18.5,2.2,6.0,5.8,ESE,46,SE,SSE,26,56,56,5,4,17.6,Yes,No
12.7,18.2,0.0,4.2,6.9,ESE,44,SE,SE,20,56,49,5,4,17.5,No,No
12.2,17.5,0.0,2.8,3.0,W,41,W,ENE,17,86,69,5,4,16.6,No,No
10.4,18.9,1.0,1.4,10.3,ENE,28,WNW,ENE,17,82,51,5,4,18.4,No,No
10.4,19.9,0.2,4.0,10.6,E,30,W,NE,9,79,64,5,4,19.0,No,No
10.8,20.4,0.0,4.0,10.4,SSE,30,SSE,E,19,75,60,5,4,19.1,No,No
12.4,19.0,0.0,3.4,4.0,SSE,28,W,E,11,96,75,5,4,18.1,No,No
11.3,21.6,0.0,0.8,8.2,SSW,35,W,ENE,20,76,63,5,4,18.7,No,No
11.2,24.0,0.0,3.6,10.4,WSW,31,NW,S,4,57,28,5,4,23.3,No,No
13.6,18.7,0.0,3.6,8.4,SSE,31,S,ESE,15,68,62,5,4,16.6,No,No
11.4,19.7,0.0,2.4,9.7,ESE,24,WNW,E,15,78,60,5,4,18.4,No,No
13.4,19.5,0.0,1.0,7.9,ESE,30,WNW,ESE,6,84,57,5,4,19.3,No,No
14.2,17.9,0.0,4.0,4.2,S,37,SSW,S,17,64,51,5,4,16.5,No,No
10.1,19.1,0.0,1.0,9.7,ENE,37,W,NE,15,70,54,5,4,18.6,No,No
10.6,20.0,0.0,3.4,10.5,NNE,39,N,NE,13,56,57,5,4,19.4,No,No
14.2,22.5,0.0,5.6,6.1,NNE,37,SE,NE,4,56,62,5,4,20.1,No,No
14.7,26.8,0.0,3.2,10.3,W,56,N,NNE,20,44,28,5,4,26.6,No,Yes
11.6,20.1,2.4,8.4,10.4,W,43,W,ESE,28,36,39,5,4,17.1,Yes,No
12.6,18.3,0.0,5.8,0.9,E,24,S,E,2,67,60,5,4,17.1,No,Yes
12.2,14.8,4.4,1.6,1.1,WSW,46,W,S,15,82,67,5,4,14.1,Yes,Yes
7.4,16.9,1.6,2.3,7.8,W,57,WSW,WSW,31,39,31,5,4,15.3,Yes,No
10.2,20.4,0.2,4.4,10.2,SW,50,WSW,SW,28,47,32,5,4,17.9,No,No
9.0,19.8,0.0,6.0,10.8,SW,46,W,ESE,19,48,43,5,4,17.1,No,No
8.2,22.6,0.0,4.0,10.9,NW,35,WNW,E,11,57,50,5,4,19.1,No,No
11.1,26.7,0.0,5.2,10.9,S,59,SE,WNW,6,37,14,5,4,26.0,No,No
15.2,19.3,0.0,6.8,9.1,SSE,37,SSE,E,19,75,62,5,4,18.1,No,No
11.4,21.4,0.0,4.8,7.6,W,41,WNW,ENE,13,49,49,5,4,20.1,No,No
14.3,25.4,0.0,5.8,9.6,SSW,31,SSE,E,9,66,71,5,4,19.9,No,No
15.7,30.6,0.0,6.8,10.5,S,59,ESE,SSE,6,27,59,5,4,21.9,No,No
14.6,26.0,0.0,3.8,9.8,NNE,56,ENE,NE,11,59,67,5,4,20.9,No,No
17.5,28.1,0.0,8.0,10.0,W,78,N,WNW,22,31,20,5,4,23.0,No,No
11.9,22.7,0.0,9.0,11.0,W,41,WSW,E,17,36,42,5,4,19.3,No,No
11.2,22.8,0.0,5.2,10.9,NNE,44,WNW,ENE,11,53,57,5,4,20.4,No,No
12.7,32.5,0.0,5.6,9.5,SSE,70,W,W,15,44,14,5,4,30.4,No,No
14.3,17.7,0.2,8.2,0.4,SSE,39,ESE,ESE,15,65,76,5,4,16.3,No,Yes
13.1,17.3,23.8,6.8,0.0,ESE,61,SE,ESE,31,90,92,5,4,13.2,Yes,Yes
12.3,19.7,30.0,4.0,7.2,ESE,44,SE,ESE,24,52,45,5,4,19.3,Yes,No
10.7,20.8,0.4,5.0,9.3,ENE,41,W,NE,9,63,53,5,4,18.5,No,No
13.4,18.0,0.0,7.2,0.2,NNE,31,N,ENE,9,59,84,5,4,15.8,No,Yes
15.5,22.0,7.8,1.4,5.1,W,72,NNW,WNW,19,74,38,5,4,16.9,Yes,No
12.2,20.8,0.8,7.0,8.0,W,63,WNW,W,28,43,27,5,4,20.2,No,No
10.8,20.0,0.2,6.6,5.2,SSW,48,SSW,SE,2,49,46,5,4,18.3,No,Yes
11.4,17.1,9.8,6.4,0.2,SSE,67,SSW,SSE,30,88,63,5,4,15.2,Yes,Yes
10.3,18.4,4.6,4.2,7.2,S,50,WSW,S,17,76,50,5,4,17.5,Yes,No
10.7,19.9,0.2,6.0,5.9,SSE,35,W,SSE,19,73,47,5,4,19.4,No,No
10.0,20.1,0.2,4.0,2.9,WNW,24,W,E,20,76,47,5,4,17.8,No,No
13.3,19.0,0.0,3.0,0.9,NNE,22,W,NE,7,67,62,5,4,17.9,No,Yes
14.4,21.0,2.2,2.2,6.3,E,24,WNW,E,9,88,64,5,4,20.0,Yes,Yes
15.4,21.6,2.0,4.0,5.0,ESE,31,WNW,SSE,9,93,74,5,4,19.0,Yes,No
13.2,23.6,1.0,4.0,6.0,WSW,54,W,SW,11,89,31,5,4,21.3,No,No
12.0,22.0,0.2,4.4,6.9,E,30,WNW,E,13,77,62,5,4,18.2,No,No
12.2,21.1,0.0,5.4,10.3,WSW,56,WSW,ESE,28,39,36,5,4,19.6,No,No
10.9,21.1,0.0,5.4,7.2,ESE,41,W,ESE,17,49,65,5,4,17.5,No,No
14.9,20.1,0.2,4.4,3.1,E,33,W,E,2,70,51,5,4,19.7,No,No
16.6,19.4,0.0,4.6,0.0,ENE,35,ENE,ENE,20,65,70,5,4,17.8,No,Yes
17.1,24.6,7.2,4.2,7.6,ENE,39,NE,ENE,2,84,68,5,4,21.7,Yes,No
17.1,23.3,0.2,3.4,11.6,SSW,37,S,SE,15,62,51,5,4,21.9,No,Yes
13.2,20.5,3.2,7.0,8.9,S,43,SSE,SE,24,52,38,5,4,19.6,Yes,No
13.0,19.9,0.2,8.0,8.2,E,28,SW,E,4,57,42,5,4,19.2,No,No
12.3,21.4,0.0,4.0,12.0,NE,35,W,ENE,13,67,55,5,4,20.9,No,No
13.5,23.5,0.0,8.0,12.4,NNE,48,W,ENE,6,100,50,5,4,23.0,No,No
15.9,30.1,0.2,7.6,12.2,SSW,33,WNW,ENE,11,59,39,5,4,26.3,No,No
17.6,24.6,0.0,8.8,8.2,SSW,31,N,E,2,76,64,5,4,23.1,No,No
19.0,24.8,0.0,4.8,9.5,ENE,30,SSW,ENE,2,80,71,5,4,22.4,No,No
18.0,34.3,0.0,4.8,12.1,NW,44,ESE,NNW,7,53,21,5,4,33.8,No,No
18.7,19.5,0.8,11.8,0.3,SSE,59,SSE,SSE,26,81,86,5,4,16.9,No,Yes
14.2,18.6,2.8,4.0,0.0,SSE,41,SSE,SE,11,78,52,5,4,17.2,Yes,Yes
13.9,19.6,2.2,3.2,4.3,ESE,39,ESE,E,19,59,50,5,4,19.3,Yes,No
16.8,21.7,0.0,4.6,8.3,ENE,43,NE,ENE,11,67,58,5,4,21.2,No,No
17.6,28.2,0.0,6.2,5.1,NNE,35,SE,ESE,4,70,69,5,4,24.1,No,No
18.1,25.8,0.0,5.6,8.1,S,59,S,E,6,75,99,5,4,21.6,No,No
14.4,22.7,0.0,6.2,12.0,SSE,48,SW,SE,19,100,45,5,4,20.2,No,No
15.1,20.7,0.4,5.4,6.7,S,28,SSE,ESE,15,73,55,5,4,19.8,No,No
14.3,24.0,0.0,5.8,11.4,S,43,WNW,SE,15,64,46,5,4,22.7,No,Yes
13.8,18.4,11.4,4.6,3.4,SE,39,E,ESE,19,88,50,5,4,18.0,Yes,Yes
13.9,21.5,3.8,2.6,9.3,ESE,30,WNW,ESE,7,60,55,5,4,20.4,Yes,No
15.3,24.1,0.2,6.4,12.6,ENE,43,NNW,NE,11,62,67,5,4,21.5,No,No
17.7,28.9,0.0,7.2,8.3,NE,31,ESE,NNE,6,56,58,5,4,25.8,No,No
21.2,29.5,0.0,8.2,7.0,E,28,WNW,E,9,54,57,5,4,25.6,No,No
19.4,28.9,0.6,5.2,7.4,W,63,W,NNE,9,78,63,5,4,27.0,No,Yes
19.7,29.0,19.8,10.8,8.8,NNE,43,W,E,9,77,63,5,4,27.6,Yes,No
24.2,30.4,0.0,10.2,5.0,SSE,52,WNW,SW,11,61,43,5,4,28.2,No,No
18.3,23.3,0.4,6.2,11.6,ENE,39,E,E,15,46,51,5,4,22.5,No,No
19.3,24.7,0.0,9.0,8.1,NNE,35,NNE,E,20,64,56,5,4,23.4,No,No
18.8,24.6,0.0,8.6,11.7,NE,46,E,E,11,52,50,5,4,23.3,No,No
19.1,22.1,0.0,10.0,1.1,S,65,SSW,SSW,13,77,73,5,4,20.7,No,Yes
15.9,21.4,12.8,2.4,0.0,ESE,22,E,ESE,9,93,94,5,4,17.9,Yes,Yes
17.1,23.7,1.8,0.4,9.6,ENE,30,E,E,4,77,68,5,4,22.9,Yes,No
18.1,27.5,0.0,6.2,12.9,NNE,48,E,NNE,15,76,64,5,4,26.6,No,No
19.6,28.0,0.0,8.8,7.0,W,74,ENE,E,9,78,57,5,4,26.1,No,Yes
17.5,22.3,2.4,4.8,0.4,NE,31,ENE,NE,9,62,63,5,4,21.2,Yes,Yes
17.8,21.9,4.8,4.4,0.2,SSE,41,W,SSE,7,85,75,5,4,21.8,Yes,Yes
14.8,18.3,38.8,7.4,0.1,SE,48,SSE,SSE,19,93,86,5,4,17.2,Yes,Yes
15.3,18.3,14.8,3.4,0.0,ESE,43,SE,ESE,19,75,76,5,4,17.3,Yes,Yes
15.4,20.0,7.6,2.4,0.0,E,52,E,ESE,24,89,89,5,4,18.6,Yes,Yes
18.1,26.8,22.0,3.2,5.5,NE,59,NNE,ENE,28,95,73,5,4,24.3,Yes,Yes
18.6,29.8,6.8,7.4,12.5,WNW,54,WNW,WSW,26,42,34,5,4,27.2,Yes,No
17.0,26.9,0.0,6.6,12.9,NE,46,N,NE,13,55,63,5,4,24.4,No,No
19.7,26.2,0.0,9.4,8.0,NE,65,NE,NE,9,66,76,5,4,24.6,No,No
20.7,31.6,0.0,7.2,2.2,SW,54,NNE,NW,17,77,41,5,4,30.6,No,Yes
15.8,21.9,1.4,9.0,8.7,S,57,S,SSE,22,51,41,5,4,20.9,Yes,Yes
14.1,21.1,1.4,8.0,8.2,SSE,52,SSW,S,22,63,50,5,4,20.7,Yes,No
13.9,22.2,0.0,6.8,11.3,NNE,39,W,E,13,57,45,5,4,21.2,No,No
15.6,21.1,0.0,7.2,3.9,SSE,63,SSW,SSE,20,70,72,5,4,16.3,No,Yes
11.8,19.0,4.8,7.6,4.5,W,41,S,SSW,24,61,69,5,4,16.4,Yes,Yes
12.6,19.1,5.4,2.8,0.5,ESE,30,SSW,SE,15,77,58,5,4,17.4,Yes,Yes
12.1,22.0,2.2,4.0,3.2,ESE,35,WNW,ESE,11,64,71,5,4,19.1,Yes,Yes
16.2,22.3,23.6,3.2,0.2,SSE,22,SE,E,4,86,63,5,4,21.8,Yes,No
16.7,23.9,0.6,3.4,10.9,ENE,28,W,E,9,81,57,5,4,22.9,No,No
17.7,23.5,0.2,5.8,3.1,E,24,NNE,E,2,74,65,5,4,22.4,No,No
18.3,25.6,0.0,3.8,6.5,SSE,37,ENE,NNE,2,69,89,5,4,20.5,No,Yes
17.5,19.3,12.6,4.8,0.0,S,46,SSE,SSE,20,92,77,5,4,18.8,Yes,Yes
16.4,23.4,4.2,2.0,6.8,SSW,48,SSW,SSE,19,62,49,5,4,23.2,Yes,No
15.2,22.2,0.4,8.0,10.5,SE,46,SSW,S,20,60,49,5,4,19.7,No,No
15.5,22.6,0.2,7.8,12.2,ESE,31,SSE,ESE,13,59,48,5,4,21.4,No,No
14.7,21.6,0.0,7.2,6.8,SE,30,ESE,SE,15,64,48,5,4,20.8,No,No
17.0,21.7,0.0,5.4,10.7,ESE,26,ESE,E,15,50,47,5,4,21.3,No,No
15.8,23.2,0.0,7.6,3.1,NE,44,W,NE,11,67,51,5,4,22.2,No,No
18.6,22.8,0.0,7.0,1.7,NNE,46,NNW,NNE,9,77,75,5,4,21.7,No,Yes
18.4,24.3,14.8,2.2,6.6,SW,37,SSW,SE,20,79,63,5,4,22.8,Yes,No
18.7,25.0,0.0,6.8,5.5,ESE,33,SSW,ESE,9,71,57,5,4,23.5,No,No
19.2,22.9,0.0,4.6,2.1,ENE,20,SE,ENE,9,76,77,5,4,19.7,No,Yes
18.7,25.0,5.2,3.0,5.4,E,31,ESE,E,9,79,69,5,4,24.2,Yes,No
19.7,26.2,0.4,2.6,10.9,ENE,33,E,E,15,75,62,5,4,25.1,No,No
19.1,26.6,0.0,7.2,12.7,NE,52,NE,NE,15,65,62,5,4,25.0,No,No
20.0,26.8,0.0,9.0,4.7,S,59,NNE,ENE,17,61,68,5,4,24.4,No,No
19.1,23.7,0.4,6.8,4.7,SSE,50,S,S,24,69,64,5,4,21.3,No,No
18.3,24.4,0.0,7.2,12.5,SSE,50,SSW,S,20,60,52,5,4,23.9,No,No
17.5,25.0,0.0,7.0,10.8,SSE,43,SSW,SSE,15,69,39,5,4,23.8,No,No
17.1,25.1,0.6,8.8,11.7,ESE,37,W,ESE,13,74,48,5,4,23.9,No,No
16.9,23.6,0.0,7.0,5.8,ENE,28,W,E,13,69,54,5,4,22.8,No,No
16.0,25.3,0.0,5.6,13.1,ENE,41,NNW,ENE,17,56,48,5,4,25.0,No,No
18.1,26.5,0.0,10.2,13.2,NE,43,NNE,ENE,15,54,52,5,4,25.4,No,No
20.6,26.8,0.0,7.2,12.6,NE,44,NE,NE,15,58,57,5,4,25.5,No,No
20.7,29.4,0.0,13.4,8.4,S,67,E,E,15,69,59,5,4,27.8,No,No
20.0,24.8,0.0,9.0,3.9,SSE,44,S,E,11,61,61,5,4,23.4,No,No
18.5,22.4,0.8,6.6,3.4,SSW,56,S,SSE,24,75,57,5,4,21.5,No,No
15.1,24.8,0.0,7.2,12.7,ENE,43,W,ENE,11,64,52,5,4,23.8,No,No
20.0,26.4,0.0,8.8,1.0,NE,43,W,NNE,7,73,66,5,4,25.6,No,Yes
20.8,27.5,31.6,3.0,12.5,S,41,SSW,ESE,22,79,59,5,4,25.8,Yes,No
19.4,29.8,0.2,9.0,7.4,W,35,W,E,17,38,28,5,4,29.4,No,No
19.7,27.6,0.0,8.6,10.9,WSW,70,WNW,W,15,36,18,5,4,26.9,No,No
13.9,23.2,0.0,13.2,13.4,SW,43,WSW,SE,22,43,39,5,4,21.2,No,No
14.7,25.0,0.0,7.8,11.3,ENE,43,WNW,E,15,56,52,5,4,24.1,No,No
18.4,23.4,0.0,9.4,0.2,ESE,39,SE,E,11,68,60,5,4,22.4,No,Yes
17.3,22.9,29.0,11.0,1.2,ENE,56,ESE,ESE,28,95,67,5,4,21.9,Yes,Yes
17.5,24.3,18.6,3.4,9.5,E,39,NNW,E,13,84,70,5,4,23.2,Yes,Yes
18.7,26.1,6.0,6.0,12.3,ENE,35,ENE,E,20,59,61,5,4,25.0,Yes,No
20.0,26.9,0.0,7.2,9.4,ENE,33,SSW,E,2,75,63,5,4,26.1,No,No
20.7,25.7,0.0,7.0,7.2,E,28,SSE,E,19,75,58,5,4,25.2,No,No
21.8,24.8,0.0,4.8,3.0,SE,31,E,NNE,13,73,82,5,4,22.6,No,Yes
19.7,26.6,12.0,4.6,8.7,ESE,44,ESE,SE,31,65,50,5,4,25.7,Yes,No
19.6,24.5,0.2,9.8,7.0,W,41,ESE,ESE,30,60,55,5,4,23.5,No,No
20.5,23.7,0.0,7.6,0.2,ESE,35,W,SSE,6,76,84,5,4,21.7,No,Yes
20.7,24.5,7.2,2.4,0.0,NNE,35,NNE,E,7,84,91,5,4,22.7,Yes,Yes
20.8,26.9,29.6,7.8,3.3,E,26,SSE,E,13,90,68,5,4,26.4,Yes,Yes
21.8,25.3,2.0,2.8,2.5,ESE,46,ESE,ESE,30,80,70,5,4,24.1,Yes,No
21.6,26.6,0.2,6.2,3.5,ENE,31,ESE,E,19,68,81,5,4,23.7,No,No
22.0,27.3,0.0,6.6,6.4,NE,50,NNE,NE,20,74,62,5,4,26.1,No,Yes
21.7,33.2,1.4,8.8,9.4,NNE,56,NE,NNW,17,69,52,5,4,31.2,Yes,No
25.3,28.8,0.0,11.2,2.4,SSE,44,SW,SE,19,50,68,5,4,24.4,No,Yes
18.4,21.9,8.8,5.6,0.0,SE,48,SE,ESE,26,87,66,5,4,21.2,Yes,Yes
18.5,20.2,5.4,2.8,0.0,ESE,39,SE,SE,17,72,82,5,4,18.5,Yes,Yes
16.7,21.0,49.8,1.4,0.0,SSW,35,W,WSW,15,95,83,5,4,20.7,Yes,Yes
17.0,25.9,6.0,0.2,10.7,ESE,24,WNW,ESE,13,92,61,5,4,25.6,Yes,No
18.2,26.8,0.2,6.6,13.0,NE,41,W,E,11,84,70,5,4,25.3,No,No
20.4,24.8,0.0,8.8,7.5,S,59,S,SSW,24,76,63,5,4,23.8,No,Yes
19.4,24.0,2.2,5.6,0.6,ESE,39,SSW,ESE,13,91,63,5,4,23.2,Yes,Yes
